,날짜,종가,전일비,시가,고가,저가,거래량
0,2021.06.11,72300.0,600.0,73000.0,73200.0,72100.0,80133.0
1,2021.06.10,72900.0,100.0,73100.0,73300.0,72000.0,214153.0
2,2021.06.09,73000.0,700.0,74200.0,75600.0,72600.0,275483.0
3,2021.06.08,73700.0,1400.0,74500.0,75000.0,72800.0,371345.0
4,2021.06.07,75100.0,1200.0,77000.0,77000.0,75000.0,268646.0
5,2021.06.04,76300.0,100.0,76200.0,78300.0,75500.0,365234.0
6,2021.06.03,76400.0,300.0,77000.0,77600.0,75500.0,352298.0
7,2021.06.02,76700.0,1700.0,76600.0,77300.0,75300.0,475799.0
8,2021.06.01,75000.0,4500.0,70600.0,75200.0,70200.0,615920.0
9,2021.05.31,70500.0,800.0,69700.0,70700.0,68500.0,262484.0
10,2021.05.28,69700.0,300.0,69600.0,70400.0,69300.0,174645.0
11,2021.05.27,69400.0,1400.0,70600.0,71900.0,69000.0,468075.0
12,2021.05.26,70800.0,1100.0,72000.0,72000.0,70300.0,227193.0
13,2021.05.25,71900.0,300.0,71600.0,72000.0,70700.0,197122.0
14,2021.05.24,71600.0,200.0,70600.0,72000.0,70000.0,213994.0
15,2021.05.21,71400.0,1400.0,73000.0,73500.0,70000.0,398344.0
16,2021.05.20,72800.0,2900.0,74500.0,74900.0,71800.0,403058.0
17,2021.05.18,75700.0,1100.0,75000.0,76000.0,74400.0,156583.0
18,2021.05.17,74600.0,1200.0,73000.0,74800.0,73000.0,231426.0
19,2021.05.14,73400.0,1600.0,75300.0,75500.0,71700.0,432497.0
20,2021.05.13,75000.0,1000.0,74700.0,76500.0,72200.0,458935.0
21,2021.05.12,76000.0,1600.0,78000.0,79000.0,75100.0,418393.0
22,2021.05.11,77600.0,1700.0,75200.0,78200.0,75100.0,428220.0
23,2021.05.10,75900.0,400.0,75600.0,76300.0,74400.0,404086.0
24,2021.05.07,75500.0,800.0,76700.0,79300.0,74500.0,650303.0
25,2021.05.06,76300.0,6800.0,70400.0,76400.0,69500.0,877025.0
26,2021.05.04,69500.0,600.0,69900.0,71100.0,67800.0,461374.0
27,2021.05.03,68900.0,1500.0,71300.0,73300.0,67800.0,693299.0
28,2021.04.30,70400.0,1500.0,69400.0,72700.0,69400.0,908804.0
29,2021.04.29,68900.0,1000.0,68000.0,70100.0,66600.0,692623.0
30,2021.04.28,67900.0,2500.0,65100.0,69900.0,64300.0,1173545.0
31,2021.04.27,65400.0,1700.0,63900.0,65700.0,62600.0,769703.0
32,2021.04.26,63700.0,5000.0,59300.0,63900.0,58900.0,1146567.0
33,2021.04.23,58700.0,200.0,58400.0,58800.0,57700.0,159607.0
34,2021.04.22,58500.0,700.0,58000.0,58600.0,57800.0,213028.0
35,2021.04.21,57800.0,1200.0,58800.0,58900.0,57600.0,288826.0
36,2021.04.20,59000.0,300.0,58400.0,59600.0,58200.0,210930.0
37,2021.04.19,58700.0,400.0,58800.0,59000.0,58000.0,293311.0
38,2021.04.16,59100.0,400.0,59600.0,59600.0,58600.0,242469.0
39,2021.04.15,59500.0,100.0,59300.0,59700.0,58700.0,255720.0
40,2021.04.14,59400.0,700.0,59800.0,60200.0,58700.0,345364.0
41,2021.04.13,58700.0,2100.0,57800.0,59800.0,57500.0,736003.0
42,2021.04.12,283000.0,0.0,0.0,0.0,0.0,0.0
43,2021.04.09,283000.0,0.0,0.0,0.0,0.0,0.0
44,2021.04.08,283000.0,0.0,0.0,0.0,0.0,0.0
45,2021.04.07,283000.0,500.0,285000.0,287500.0,282500.0,58949.0
46,2021.04.06,282500.0,2000.0,284000.0,284500.0,280500.0,37822.0
47,2021.04.05,284500.0,2500.0,283000.0,287000.0,282000.0,35316.0
48,2021.04.02,282000.0,1000.0,285000.0,286000.0,279000.0,48644.0
49,2021.04.01,283000.0,8500.0,291500.0,294500.0,282000.0,58462.0
50,2021.03.31,291500.0,9000.0,282500.0,295000.0,278500.0,89045.0
51,2021.03.30,282500.0,11500.0,294000.0,294500.0,281000.0,102702.0
52,2021.03.29,294000.0,3000.0,293000.0,300000.0,291000.0,140320.0
53,2021.03.26,291000.0,20000.0,271500.0,291000.0,270500.0,189015.0
54,2021.03.25,271000.0,3000.0,268500.0,272500.0,266500.0,31543.0
55,2021.03.24,268000.0,3500.0,263000.0,268500.0,261000.0,40969.0
56,2021.03.23,264500.0,5000.0,270000.0,270500.0,264500.0,48036.0
57,2021.03.22,269500.0,3500.0,273500.0,275000.0,269000.0,48904.0
58,2021.03.19,273000.0,6500.0,275000.0,276500.0,272500.0,62986.0
59,2021.03.18,279500.0,1000.0,278500.0,282000.0,277000.0,37407.0
60,2021.03.17,278500.0,3500.0,282000.0,283500.0,276500.0,30357.0
61,2021.03.16,282000.0,500.0,283000.0,284500.0,281500.0,40569.0
62,2021.03.15,281500.0,3500.0,279500.0,283500.0,276500.0,49375.0
63,2021.03.12,278000.0,2000.0,277000.0,279500.0,276000.0,35310.0
64,2021.03.11,276000.0,1500.0,280500.0,280500.0,276000.0,48043.0
65,2021.03.10,277500.0,2000.0,279000.0,280500.0,274000.0,40046.0
66,2021.03.09,279500.0,5500.0,277000.0,280500.0,270500.0,70224.0
67,2021.03.08,274000.0,7000.0,269500.0,280000.0,269000.0,66797.0
68,2021.03.05,267000.0,4500.0,271500.0,271500.0,264500.0,39183.0
69,2021.03.04,271500.0,2000.0,271500.0,272500.0,268000.0,43912.0
70,2021.03.03,273500.0,3000.0,271500.0,273500.0,268500.0,39527.0
