,날짜,종가,전일비,시가,고가,저가,거래량
0,2021.06.22,148000.0,2000.0,147500.0,149000.0,146000.0,49465.0
1,2021.06.21,146000.0,3000.0,148500.0,149000.0,144000.0,86029.0
2,2021.06.18,149000.0,3000.0,152000.0,153000.0,146000.0,136469.0
3,2021.06.17,152000.0,4000.0,155500.0,155500.0,150500.0,128031.0
4,2021.06.16,156000.0,0.0,157000.0,159500.0,155000.0,45789.0
5,2021.06.15,156000.0,1500.0,156000.0,157500.0,155500.0,36037.0
6,2021.06.14,157500.0,1000.0,159000.0,159000.0,155000.0,42165.0
7,2021.06.11,158500.0,2000.0,161000.0,162500.0,157000.0,44433.0
8,2021.06.10,160500.0,3500.0,163000.0,165500.0,160500.0,51932.0
9,2021.06.09,164000.0,4500.0,162000.0,168000.0,161500.0,109114.0
10,2021.06.08,159500.0,0.0,159500.0,161000.0,157500.0,36692.0
11,2021.06.07,159500.0,1500.0,159000.0,160500.0,156500.0,34507.0
12,2021.06.04,158000.0,1000.0,159000.0,159000.0,156000.0,38242.0
13,2021.06.03,159000.0,3500.0,163000.0,163000.0,157000.0,80210.0
14,2021.06.02,162500.0,2000.0,164500.0,165500.0,161000.0,32804.0
15,2021.06.01,164500.0,0.0,166500.0,168000.0,164000.0,31486.0
16,2021.05.31,164500.0,1500.0,163000.0,165500.0,161500.0,36639.0
17,2021.05.28,163000.0,2000.0,165000.0,166000.0,161000.0,31926.0
18,2021.05.27,165000.0,6500.0,158500.0,165500.0,158000.0,65358.0
19,2021.05.26,158500.0,0.0,159500.0,165500.0,158000.0,54101.0
20,2021.05.25,158500.0,500.0,158000.0,162000.0,155000.0,65704.0
21,2021.05.24,158000.0,4000.0,154500.0,160000.0,151500.0,43759.0
22,2021.05.21,154000.0,4000.0,158500.0,158500.0,151500.0,55108.0
23,2021.05.20,158000.0,3500.0,158000.0,159500.0,155000.0,44927.0
24,2021.05.18,161500.0,3500.0,156000.0,163500.0,156000.0,47720.0
25,2021.05.17,158000.0,8500.0,166500.0,168000.0,154500.0,106530.0
26,2021.05.14,166500.0,1500.0,170000.0,170500.0,161500.0,65999.0
27,2021.05.13,165000.0,2500.0,164500.0,175500.0,161500.0,89473.0
28,2021.05.12,167500.0,6500.0,161000.0,175000.0,159000.0,175648.0
29,2021.05.11,161000.0,13000.0,148000.0,163500.0,147000.0,132904.0
30,2021.05.10,148000.0,1000.0,146500.0,150000.0,144500.0,55913.0
31,2021.05.07,147000.0,3500.0,150500.0,151000.0,147000.0,39973.0
32,2021.05.06,150500.0,2500.0,147500.0,151500.0,145500.0,41443.0
33,2021.05.04,148000.0,500.0,148500.0,153000.0,146000.0,65899.0
34,2021.05.03,148500.0,8500.0,142000.0,151500.0,141500.0,90071.0
35,2021.04.30,140000.0,4000.0,148000.0,148000.0,140000.0,68772.0
36,2021.04.29,144000.0,8500.0,136000.0,149000.0,134000.0,137422.0
37,2021.04.28,135500.0,3500.0,139000.0,140500.0,135000.0,27795.0
38,2021.04.27,139000.0,500.0,142000.0,142500.0,137500.0,22387.0
39,2021.04.26,138500.0,1500.0,137500.0,140000.0,135500.0,16164.0
40,2021.04.23,137000.0,1000.0,138000.0,139000.0,136000.0,17081.0
41,2021.04.22,138000.0,3000.0,141000.0,141000.0,138000.0,24477.0
42,2021.04.21,141000.0,7500.0,132500.0,141500.0,132500.0,94114.0
43,2021.04.20,133500.0,1500.0,132000.0,135000.0,132000.0,19020.0
44,2021.04.19,132000.0,500.0,131500.0,133500.0,130000.0,17172.0
45,2021.04.16,131500.0,1500.0,133000.0,133000.0,130500.0,23201.0
46,2021.04.15,133000.0,3500.0,136000.0,136500.0,132000.0,29501.0
47,2021.04.14,136500.0,1000.0,135500.0,137000.0,134000.0,17125.0
48,2021.04.13,135500.0,2500.0,133000.0,136500.0,132500.0,27348.0
49,2021.04.12,133000.0,500.0,132500.0,135500.0,132000.0,15772.0
50,2021.04.09,132500.0,500.0,133000.0,135000.0,132000.0,19255.0
51,2021.04.08,133000.0,2000.0,136000.0,136000.0,132000.0,27547.0
52,2021.04.07,135000.0,3500.0,137000.0,138500.0,134000.0,21655.0
53,2021.04.06,138500.0,1500.0,136500.0,141500.0,136000.0,30701.0
54,2021.04.05,137000.0,5000.0,132500.0,137500.0,129500.0,41074.0
55,2021.04.02,132000.0,2000.0,133500.0,134500.0,131500.0,22764.0
56,2021.04.01,134000.0,2500.0,135000.0,136500.0,132500.0,30220.0
57,2021.03.31,136500.0,500.0,135000.0,137500.0,134000.0,35285.0
58,2021.03.30,136000.0,3000.0,139000.0,140000.0,135000.0,39196.0
59,2021.03.29,139000.0,12000.0,131500.0,141000.0,129000.0,175285.0
60,2021.03.26,127000.0,0.0,127000.0,129000.0,126500.0,32272.0
61,2021.03.25,127000.0,4000.0,124000.0,128000.0,123000.0,70420.0
62,2021.03.24,123000.0,500.0,122500.0,125000.0,120500.0,30865.0
63,2021.03.23,122500.0,1000.0,122500.0,123500.0,120500.0,24126.0
64,2021.03.22,121500.0,500.0,121000.0,122500.0,121000.0,13064.0
65,2021.03.19,121000.0,2500.0,121500.0,123000.0,120000.0,19687.0
66,2021.03.18,123500.0,1500.0,125500.0,125500.0,123000.0,16081.0
67,2021.03.17,125000.0,1500.0,124000.0,125000.0,123000.0,17074.0
68,2021.03.16,123500.0,2000.0,122000.0,125500.0,121500.0,17996.0
69,2021.03.15,121500.0,0.0,122000.0,122500.0,119500.0,19913.0
70,2021.03.12,121500.0,500.0,121500.0,122500.0,120000.0,16660.0
71,2021.03.11,121000.0,0.0,120000.0,123000.0,119000.0,24350.0
72,2021.03.10,121000.0,3500.0,124500.0,125500.0,121000.0,17167.0
73,2021.03.09,124500.0,500.0,125000.0,126500.0,121500.0,23971.0
74,2021.03.08,124000.0,1500.0,127000.0,129000.0,123500.0,35234.0
75,2021.03.05,125500.0,1000.0,126500.0,129000.0,123500.0,34931.0
76,2021.03.04,126500.0,4500.0,120500.0,127500.0,119500.0,60091.0
77,2021.03.03,122000.0,8000.0,116000.0,123500.0,116000.0,58145.0
78,2021.03.02,114000.0,500.0,116000.0,118000.0,112500.0,28091.0
79,2021.02.26,114500.0,4000.0,116000.0,118000.0,113000.0,41936.0
80,2021.02.25,118500.0,1000.0,119500.0,120500.0,118000.0,38134.0
81,2021.02.24,119500.0,3000.0,124000.0,124000.0,118000.0,27669.0
82,2021.02.23,122500.0,0.0,120000.0,123500.0,120000.0,22815.0
83,2021.02.22,122500.0,500.0,123000.0,124000.0,121000.0,17269.0
84,2021.02.19,123000.0,1000.0,122500.0,123500.0,119000.0,30525.0
85,2021.02.18,124000.0,1500.0,125500.0,125500.0,123500.0,17588.0
86,2021.02.17,125500.0,500.0,125000.0,126000.0,123000.0,21021.0
87,2021.02.16,125000.0,3000.0,128500.0,129000.0,124500.0,52329.0
88,2021.02.15,128000.0,0.0,128500.0,130000.0,126000.0,28062.0
89,2021.02.10,128000.0,1000.0,129500.0,129500.0,126000.0,29124.0
90,2021.02.09,129000.0,2500.0,132500.0,132500.0,128500.0,47776.0
91,2021.02.08,131500.0,5500.0,128000.0,132000.0,126000.0,67109.0
92,2021.02.05,126000.0,1500.0,127500.0,127500.0,124000.0,34583.0
93,2021.02.04,127500.0,1000.0,128500.0,129500.0,125000.0,30782.0
94,2021.02.03,128500.0,2500.0,127500.0,131000.0,126500.0,60226.0
95,2021.02.02,126000.0,7500.0,122000.0,127000.0,119500.0,55843.0
96,2021.02.01,118500.0,2500.0,116000.0,121000.0,114500.0,27969.0
97,2021.01.29,116000.0,6500.0,123000.0,123500.0,116000.0,50054.0
98,2021.01.28,122500.0,2500.0,124000.0,124000.0,119000.0,43335.0
99,2021.01.27,125000.0,500.0,124500.0,125500.0,123000.0,32998.0
100,2021.01.26,124500.0,500.0,125000.0,125500.0,122500.0,33855.0
101,2021.01.25,125000.0,0.0,127000.0,127000.0,123000.0,29925.0
102,2021.01.22,125000.0,0.0,125000.0,126000.0,122500.0,35599.0
103,2021.01.21,125000.0,3000.0,121000.0,126500.0,121000.0,41815.0
104,2021.01.20,122000.0,1500.0,123500.0,123500.0,120500.0,34412.0
105,2021.01.19,123500.0,2500.0,121500.0,124500.0,119500.0,32118.0
106,2021.01.18,121000.0,2500.0,122500.0,124500.0,119000.0,61440.0
107,2021.01.15,123500.0,4500.0,129500.0,130000.0,123000.0,64424.0
108,2021.01.14,128000.0,7000.0,122500.0,128000.0,121500.0,99492.0
109,2021.01.13,121000.0,3500.0,119500.0,123500.0,118500.0,109497.0
110,2021.01.12,117500.0,5000.0,113000.0,119500.0,112000.0,145227.0
111,2021.01.11,112500.0,3500.0,110500.0,114000.0,108000.0,123962.0
112,2021.01.08,109000.0,500.0,109000.0,110000.0,107500.0,64680.0
113,2021.01.07,108500.0,500.0,109500.0,110000.0,107500.0,69470.0
114,2021.01.06,108000.0,2000.0,106000.0,112500.0,105000.0,102583.0
115,2021.01.05,106000.0,1000.0,107000.0,107000.0,104000.0,55110.0
116,2021.01.04,107000.0,1500.0,108500.0,109000.0,105000.0,63780.0
117,2020.12.30,108500.0,1000.0,109500.0,109500.0,107500.0,29568.0
118,2020.12.29,109500.0,500.0,109000.0,109500.0,107500.0,20869.0
119,2020.12.28,110000.0,1500.0,111500.0,111500.0,108500.0,57850.0
120,2020.12.24,111500.0,0.0,111500.0,113000.0,110500.0,28607.0
121,2020.12.23,111500.0,4500.0,110000.0,113500.0,109000.0,61964.0
122,2020.12.22,107000.0,1000.0,107000.0,110500.0,106500.0,52531.0
123,2020.12.21,108000.0,2000.0,109000.0,109500.0,107000.0,23206.0
124,2020.12.18,110000.0,2500.0,108500.0,110000.0,107500.0,40199.0
125,2020.12.17,107500.0,2000.0,110000.0,111000.0,107000.0,59012.0
126,2020.12.16,109500.0,1500.0,110000.0,113000.0,109500.0,38802.0
127,2020.12.15,111000.0,3000.0,114000.0,114500.0,110500.0,37856.0
128,2020.12.14,114000.0,500.0,113000.0,114000.0,110000.0,55375.0
129,2020.12.11,113500.0,1500.0,113500.0,113500.0,111000.0,51263.0
130,2020.12.10,112000.0,4000.0,108000.0,112500.0,106000.0,104393.0
131,2020.12.09,108000.0,4000.0,104000.0,108000.0,104000.0,70322.0
132,2020.12.08,104000.0,500.0,103500.0,106000.0,103000.0,71020.0
133,2020.12.07,103500.0,2000.0,102000.0,106000.0,100000.0,94152.0
134,2020.12.04,101500.0,2200.0,99000.0,101500.0,98800.0,79737.0
135,2020.12.03,99300.0,600.0,98200.0,100500.0,97900.0,48835.0
136,2020.12.02,98700.0,100.0,98800.0,98900.0,98100.0,22433.0
137,2020.12.01,98800.0,600.0,99400.0,100000.0,98600.0,44479.0
